task_id,suite,model,variant,rep,correct,observability,failure_stage,failure_subcategory,propagation_depth,is_silent,is_infra_failure,tokens,final_answer,label_source
dsbench_00000002_question3,synthetic,qwen3-max-2026,verifier,2,True,success,none,none,0,False,False,688,A,rule
dsbench_00000002_question4,synthetic,qwen3-max-2026,verifier,0,True,success,none,none,0,False,False,694,C,rule
dsbench_00000002_question4,synthetic,qwen3-max-2026,verifier,1,True,success,none,none,0,False,False,662,C,rule
dsbench_00000002_question4,synthetic,qwen3-max-2026,verifier,2,True,success,none,none,0,False,False,780,C,rule
dsbench_00000002_question5,synthetic,qwen3-max-2026,verifier,0,True,success,none,none,0,False,False,740,D,rule
dsbench_00000002_question5,synthetic,qwen3-max-2026,verifier,1,True,success,none,none,0,False,False,694,D,rule
dsbench_00000002_question5,synthetic,qwen3-max-2026,verifier,2,True,success,none,none,0,False,False,750,D,rule
dsbench_00000002_question6,synthetic,qwen3-max-2026,verifier,0,True,success,none,none,0,False,False,688,C,rule
dsbench_00000002_question6,synthetic,qwen3-max-2026,verifier,1,True,success,none,none,0,False,False,694,C,rule
dsbench_00000002_question6,synthetic,qwen3-max-2026,verifier,2,True,success,none,none,0,False,False,686,C,rule
dsbench_00000002_question7,synthetic,qwen3-max-2026,verifier,0,True,success,none,none,0,False,False,1292,D,rule
dsbench_00000002_question7,synthetic,qwen3-max-2026,verifier,1,True,success,none,none,0,False,False,676,D,rule
dsbench_00000002_question7,synthetic,qwen3-max-2026,verifier,2,True,success,none,none,0,False,False,1929,D,rule
dsbench_00000002_question8,synthetic,qwen3-max-2026,verifier,0,True,success,none,none,0,False,False,710,C,rule
dsbench_00000002_question8,synthetic,qwen3-max-2026,verifier,1,True,success,none,none,0,False,False,684,C,rule
dsbench_00000002_question8,synthetic,qwen3-max-2026,verifier,2,True,success,none,none,0,False,False,656,C,rule
tabular_eda_00,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
tabular_eda_00,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
tabular_eda_00,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
tabular_eda_01,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
tabular_eda_01,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
tabular_eda_01,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
tabular_eda_02,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
tabular_eda_02,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
tabular_eda_02,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
tabular_eda_03,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
tabular_eda_03,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
tabular_eda_03,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
tabular_eda_04,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
tabular_eda_04,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
tabular_eda_04,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
tabular_eda_05,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
tabular_eda_05,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
tabular_eda_05,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
tabular_eda_06,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
tabular_eda_06,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
tabular_eda_06,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
tabular_eda_07,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
tabular_eda_07,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
tabular_eda_07,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
tabular_eda_08,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
tabular_eda_08,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
tabular_eda_08,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
tabular_eda_09,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
tabular_eda_09,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
tabular_eda_09,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
tabular_eda_10,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
tabular_eda_10,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
tabular_eda_10,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
tabular_eda_11,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
tabular_eda_11,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
tabular_eda_11,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
tabular_eda_12,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
tabular_eda_12,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
tabular_eda_12,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
tabular_eda_13,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
tabular_eda_13,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
tabular_eda_13,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
tabular_eda_14,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
tabular_eda_14,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
tabular_eda_14,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
tabular_eda_15,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
tabular_eda_15,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
tabular_eda_15,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
time_series_00,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
time_series_00,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
time_series_00,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
time_series_01,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
time_series_01,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
time_series_01,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
time_series_02,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
time_series_02,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
time_series_02,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
time_series_03,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
time_series_03,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
time_series_03,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
time_series_04,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
time_series_04,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
time_series_04,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
time_series_05,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
time_series_05,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
time_series_05,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
time_series_06,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
time_series_06,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
time_series_06,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
time_series_07,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
time_series_07,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
time_series_07,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
time_series_08,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
time_series_08,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
time_series_08,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
time_series_09,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
time_series_09,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
time_series_09,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
time_series_10,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
time_series_10,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
time_series_10,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
time_series_11,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
time_series_11,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
time_series_11,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
time_series_12,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
time_series_12,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
time_series_12,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
time_series_13,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
time_series_13,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
time_series_13,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
time_series_14,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
time_series_14,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
time_series_14,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
time_series_15,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
time_series_15,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
time_series_15,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
recommendation_00,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
recommendation_00,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
recommendation_00,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
recommendation_01,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
recommendation_01,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
recommendation_01,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
recommendation_02,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
recommendation_02,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
recommendation_02,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
recommendation_03,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
recommendation_03,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
recommendation_03,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
recommendation_04,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
recommendation_04,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
recommendation_04,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
recommendation_05,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
recommendation_05,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
recommendation_05,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
recommendation_06,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
recommendation_06,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
recommendation_06,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
recommendation_07,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
recommendation_07,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
recommendation_07,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
recommendation_08,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
recommendation_08,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
recommendation_08,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
recommendation_09,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
recommendation_09,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
recommendation_09,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
recommendation_10,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
recommendation_10,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
recommendation_10,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
recommendation_11,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
recommendation_11,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
recommendation_11,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
recommendation_12,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
recommendation_12,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
recommendation_12,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
recommendation_13,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
recommendation_13,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
recommendation_13,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
recommendation_14,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
recommendation_14,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
recommendation_14,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
recommendation_15,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
recommendation_15,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
recommendation_15,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
statistical_00,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
statistical_00,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
statistical_00,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
statistical_01,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
statistical_01,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
statistical_01,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
statistical_02,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
statistical_02,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
statistical_02,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
statistical_03,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
statistical_03,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
statistical_03,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
statistical_04,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
statistical_04,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
statistical_04,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
statistical_05,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
statistical_05,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
statistical_05,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
statistical_06,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
statistical_06,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
statistical_06,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
statistical_07,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
statistical_07,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
statistical_07,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
statistical_08,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
statistical_08,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
statistical_08,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
statistical_09,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
statistical_09,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
statistical_09,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
statistical_10,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
statistical_10,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
statistical_10,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
statistical_11,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
statistical_11,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
statistical_11,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
statistical_12,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
statistical_12,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
statistical_12,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
statistical_13,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
statistical_13,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
statistical_13,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
statistical_14,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
statistical_14,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
statistical_14,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
statistical_15,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
statistical_15,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
statistical_15,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
text_log_00,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
text_log_00,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
text_log_00,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
text_log_01,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
text_log_01,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
text_log_01,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
text_log_02,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
text_log_02,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
text_log_02,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
text_log_03,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
text_log_03,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
text_log_03,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
text_log_04,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
text_log_04,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
text_log_04,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
text_log_05,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
text_log_05,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
text_log_05,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
text_log_06,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
text_log_06,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
text_log_06,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
text_log_07,synthetic,qwen3-max-2026,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,True,0,None,rule
text_log_07,synthetic,qwen3-max-2026,baseline,1,False,silent,interpretation,misread_output,1,True,False,1677,0 1,rule
text_log_07,synthetic,qwen3-max-2026,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,False,762,0 1,rule
text_log_08,synthetic,qwen3-max-2026,baseline,0,True,success,none,none,0,False,False,1822,6,rule
text_log_08,synthetic,qwen3-max-2026,baseline,1,True,success,none,none,0,False,False,1823,6,rule
