run_id,task_id,dataset_id,suite,model,model_snapshot,provider,harness,variant,rep,api_status,parser_status,execution_status,task_correct,observability,failure_stage,failure_subcategory,is_infra_failure,infra_subtype,originating_step,propagation_depth,is_silent,recovered,tokens,tokens_input,tokens_output,cost_usd,final_answer,label_source,annotation_confidence,human_gold,adjudication_status
run_03682,dsbench_real_00000033_question1,dsbench_00000033,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,9912,0,0,0.001487,,rule,,,pending
run_03683,dsbench_real_00000033_question1,dsbench_00000033,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,10193,0,0,0.001529,,rule,,,pending
run_03684,dsbench_real_00000033_question2,dsbench_00000033,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,11643,0,0,0.001746,,rule,,,pending
run_03685,dsbench_real_00000033_question2,dsbench_00000033,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,11604,0,0,0.001741,41562,rule,,,pending
run_03686,dsbench_real_00000033_question2,dsbench_00000033,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,11166,0,0,0.001675,,rule,,,pending
run_03687,dsbench_real_00000033_question3,dsbench_00000033,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,11380,0,0,0.001707,,rule,,,pending
run_03688,dsbench_real_00000033_question3,dsbench_00000033,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,11244,0,0,0.001687,,rule,,,pending
run_03689,dsbench_real_00000033_question3,dsbench_00000033,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,13509,0,0,0.002026,No relevant data found to answer the question.'),rule,,,pending
run_03690,dsbench_real_00000033_question4,dsbench_00000033,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,9900,0,0,0.001485,No relevant data found to answer the question.,rule,,,pending
run_03691,dsbench_real_00000033_question4,dsbench_00000033,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,11504,0,0,0.001726,,rule,,,pending
run_03692,dsbench_real_00000033_question4,dsbench_00000033,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,26743,0,0,0.004011,,rule,,,pending
run_03693,dsbench_real_00000033_question5,dsbench_00000033,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,11059,0,0,0.001659,,rule,,,pending
run_03694,dsbench_real_00000033_question5,dsbench_00000033,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,12051,0,0,0.001808,,rule,,,pending
run_03695,dsbench_real_00000033_question5,dsbench_00000033,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,10952,0,0,0.001643,,rule,,,pending
run_03696,dsbench_real_00000033_question6,dsbench_00000033,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,10962,0,0,0.001644,,rule,,,pending
run_03697,dsbench_real_00000033_question6,dsbench_00000033,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,8295,0,0,0.001244,No relevant data found,rule,,,pending
run_03698,dsbench_real_00000033_question6,dsbench_00000033,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,6313,0,0,0.000947,"', final_answer)",rule,,,pending
run_03699,dsbench_real_00000033_question7,dsbench_00000033,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,10856,0,0,0.001628,,rule,,,pending
run_03700,dsbench_real_00000033_question7,dsbench_00000033,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,11206,0,0,0.001681,,rule,,,pending
run_03701,dsbench_real_00000033_question7,dsbench_00000033,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,10316,0,0,0.001547,,rule,,,pending
run_03702,dsbench_real_00000033_question8,dsbench_00000033,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,9969,0,0,0.001495,,rule,,,pending
run_03703,dsbench_real_00000033_question8,dsbench_00000033,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,10642,0,0,0.001596,,rule,,,pending
run_03704,dsbench_real_00000033_question8,dsbench_00000033,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,9716,0,0,0.001457,,rule,,,pending
run_03705,dsbench_real_00000035_question1,dsbench_00000035,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,6526,0,0,0.000979,11500,rule,,,pending
run_03706,dsbench_real_00000035_question1,dsbench_00000035,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,9884,0,0,0.001483,,rule,,,pending
run_03707,dsbench_real_00000035_question1,dsbench_00000035,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,10075,0,0,0.001511,11550.0,rule,,,pending
run_03708,dsbench_real_00000035_question2,dsbench_00000035,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,8926,0,0,0.001339,15500,rule,,,pending
run_03709,dsbench_real_00000035_question2,dsbench_00000035,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,8952,0,0,0.001343,506115.8744102305,rule,,,pending
run_03710,dsbench_real_00000035_question2,dsbench_00000035,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,15172,0,0,0.002276,17252.73014035074,rule,,,pending
run_03711,dsbench_real_00000035_question3,dsbench_00000035,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,13977,0,0,0.002097,477000,rule,,,pending
run_03712,dsbench_real_00000035_question3,dsbench_00000035,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,13750,0,0,0.002063,"', final_answer)",rule,,,pending
run_03713,dsbench_real_00000035_question3,dsbench_00000035,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,8888,0,0,0.001333,,rule,,,pending
run_03714,dsbench_real_00000035_question4,dsbench_00000035,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,9339,0,0,0.001401,,rule,,,pending
run_03715,dsbench_real_00000035_question4,dsbench_00000035,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,8588,0,0,0.001288,,rule,,,pending
run_03716,dsbench_real_00000035_question4,dsbench_00000035,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,9612,0,0,0.001442,,rule,,,pending
run_03717,dsbench_real_00000035_question5,dsbench_00000035,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,11697,0,0,0.001755,,rule,,,pending
run_03718,dsbench_real_00000035_question5,dsbench_00000035,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,12783,0,0,0.001917,Not within the forecast period,rule,,,pending
run_03719,dsbench_real_00000035_question5,dsbench_00000035,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,8210,0,0,0.001231,,rule,,,pending
run_03720,dsbench_real_00000035_question6,dsbench_00000035,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,12941,0,0,0.001941,"', final_answer)",rule,,,pending
run_03721,dsbench_real_00000035_question6,dsbench_00000035,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,10852,0,0,0.001628,"', final_answer)",rule,,,pending
run_03722,dsbench_real_00000035_question6,dsbench_00000035,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,11255,0,0,0.001688,,rule,,,pending
run_03723,dsbench_real_00000035_question7,dsbench_00000035,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,10049,0,0,0.001507,,rule,,,pending
run_03724,dsbench_real_00000035_question7,dsbench_00000035,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,10364,0,0,0.001555,,rule,,,pending
run_03725,dsbench_real_00000035_question7,dsbench_00000035,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,9760,0,0,0.001464,,rule,,,pending
run_03726,dsbench_real_00000035_question8,dsbench_00000035,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,10988,0,0,0.001648,,rule,,,pending
run_03727,dsbench_real_00000035_question8,dsbench_00000035,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,10110,0,0,0.001517,,rule,,,pending
run_03728,dsbench_real_00000035_question8,dsbench_00000035,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,10274,0,0,0.001541,,rule,,,pending
run_03729,dsbench_real_00000035_question9,dsbench_00000035,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,12043,0,0,0.001806,,rule,,,pending
run_03730,dsbench_real_00000035_question9,dsbench_00000035,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,10578,0,0,0.001587,,rule,,,pending
run_03731,dsbench_real_00000035_question9,dsbench_00000035,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,12956,0,0,0.001943,139752.0,rule,,,pending
run_03732,dsbench_real_00000038_question1,dsbench_00000038,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,13898,0,0,0.002085,,rule,,,pending
run_03733,dsbench_real_00000038_question1,dsbench_00000038,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,10320,0,0,0.001548,,rule,,,pending
run_03734,dsbench_real_00000038_question1,dsbench_00000038,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,10061,0,0,0.001509,Unable to determine the total cumulative rated capacity due to lack of data.,rule,,,pending
run_03735,dsbench_real_00000038_question2,dsbench_00000038,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,10288,0,0,0.001543,,rule,,,pending
run_03736,dsbench_real_00000038_question2,dsbench_00000038,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,10728,0,0,0.001609,,rule,,,pending
run_03737,dsbench_real_00000038_question2,dsbench_00000038,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,10902,0,0,0.001635,,rule,,,pending
run_03738,dsbench_real_00000038_question3,dsbench_00000038,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,10357,0,0,0.001554,,rule,,,pending
run_03739,dsbench_real_00000038_question3,dsbench_00000038,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,14286,0,0,0.002143,,rule,,,pending
run_03740,dsbench_real_00000038_question3,dsbench_00000038,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,9696,0,0,0.001454,,rule,,,pending
run_03741,dsbench_real_00000038_question4,dsbench_00000038,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,10667,0,0,0.0016,,rule,,,pending
run_03742,dsbench_real_00000038_question4,dsbench_00000038,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,10220,0,0,0.001533,,rule,,,pending
run_03743,dsbench_real_00000038_question4,dsbench_00000038,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,9811,0,0,0.001472,,rule,,,pending
run_03744,dsbench_real_00000038_question5,dsbench_00000038,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,14046,0,0,0.002107,No relevant data found for December 2019 revenue.,rule,,,pending
run_03745,dsbench_real_00000038_question5,dsbench_00000038,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,10196,0,0,0.001529,,rule,,,pending
run_03746,dsbench_real_00000038_question5,dsbench_00000038,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,13928,0,0,0.002089,,rule,,,pending
run_03747,dsbench_real_00000043_question1,dsbench_00000043,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,9159,0,0,0.001374,,rule,,,pending
run_03748,dsbench_real_00000043_question1,dsbench_00000043,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,7623,0,0,0.001143,0,rule,,,pending
run_03749,dsbench_real_00000043_question1,dsbench_00000043,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,10202,0,0,0.00153,0,rule,,,pending
run_03750,dsbench_real_00000043_question2,dsbench_00000043,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,8554,0,0,0.001283,,rule,,,pending
run_03751,dsbench_real_00000043_question2,dsbench_00000043,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,8054,0,0,0.001208,No data file found in the current working directory.,rule,,,pending
run_03752,dsbench_real_00000043_question2,dsbench_00000043,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,12008,0,0,0.001801,c. Not enough information,rule,,,pending
run_03753,dsbench_real_00000043_question3,dsbench_00000043,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,9768,0,0,0.001465,Not enough information,rule,,,pending
run_03754,dsbench_real_00000043_question3,dsbench_00000043,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,8804,0,0,0.001321,,rule,,,pending
run_03755,dsbench_real_00000043_question3,dsbench_00000043,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,success,True,success,none,none,False,none,0,0,False,True,7612,0,0,0.001142,c. Not enough information,rule,,,pending
run_03756,dsbench_real_00000043_question4,dsbench_00000043,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,10493,0,0,0.001574,0,rule,,,pending
run_03757,dsbench_real_00000043_question4,dsbench_00000043,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,8523,0,0,0.001278,,rule,,,pending
run_03758,dsbench_real_00000043_question4,dsbench_00000043,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,8350,0,0,0.001252,,rule,,,pending
run_03759,dsbench_real_00000043_question5,dsbench_00000043,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,11181,0,0,0.001677,b. =Assumptions!F17*IncState!F7,rule,,,pending
run_03760,dsbench_real_00000043_question5,dsbench_00000043,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,9696,0,0,0.001454,,rule,,,pending
run_03761,dsbench_real_00000043_question5,dsbench_00000043,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,8254,0,0,0.001238,,rule,,,pending
run_03762,dsbench_real_00000043_question6,dsbench_00000043,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,8958,0,0,0.001344,16,rule,,,pending
run_03763,dsbench_real_00000043_question6,dsbench_00000043,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,8392,0,0,0.001259,,rule,,,pending
run_03764,dsbench_real_00000043_question6,dsbench_00000043,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,9395,0,0,0.001409,More than 5,rule,,,pending
run_03765,dsbench_real_00000043_question7,dsbench_00000043,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,8920,0,0,0.001338,,rule,,,pending
run_03766,dsbench_real_00000043_question7,dsbench_00000043,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,8874,0,0,0.001331,,rule,,,pending
run_03767,dsbench_real_00000043_question7,dsbench_00000043,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,12241,0,0,0.001836,-360.0,rule,,,pending
run_03768,dsbench_real_00000043_question8,dsbench_00000043,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,10372,0,0,0.001556,Not enough information,rule,,,pending
run_03769,dsbench_real_00000043_question8,dsbench_00000043,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,10114,0,0,0.001517,c,rule,,,pending
run_03770,dsbench_real_00000043_question8,dsbench_00000043,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,8259,0,0,0.001239,,rule,,,pending
run_03771,dsbench_real_00000043_question9,dsbench_00000043,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,7466,0,0,0.00112,Not enough information,rule,,,pending
run_03772,dsbench_real_00000043_question9,dsbench_00000043,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,8469,0,0,0.00127,,rule,,,pending
run_03773,dsbench_real_00000043_question9,dsbench_00000043,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,8785,0,0,0.001318,,rule,,,pending
run_03774,dsbench_real_00000043_question10,dsbench_00000043,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,9198,0,0,0.00138,,rule,,,pending
run_03775,dsbench_real_00000043_question10,dsbench_00000043,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,8658,0,0,0.001299,,rule,,,pending
run_03776,dsbench_real_00000043_question10,dsbench_00000043,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,9111,0,0,0.001367,,rule,,,pending
run_03777,dsbench_real_00000043_question11,dsbench_00000043,dsbench,gpt-4o-mini,"gpt-4o-mini (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,10659,0,0,0.001599,750.0,rule,,,pending
